seed	replicate	model	normalized_gap_sum	log_normalized_gap_sum	candidates	fermat_tests	wraps	job_seconds
20260909	13	upward_scan	64.204960113783414	16.010089278405662	18674	3891	0	0.049006915999999998
20260909	14	uniform_accepted	28.304888289523429	-19.437399595349682	11993	2490	0	0.033579916000000001
20260909	14	upward_scan	77.463966907826105	19.008924757131314	23356	4873	0	0.059808874999999997
20260909	15	uniform_accepted	33.644279130142635	-23.105969361905963	15991	3281	0	0.0465975
20260909	15	upward_scan	64.376704763954649	13.120718988318609	20715	4308	0	0.057536375000000001
20260909	16	uniform_accepted	30.057025207989913	-23.919679849322492	14596	2996	0	0.041061333999999998
20260909	16	upward_scan	78.242492165653758	19.506928520112588	24593	5122	0	0.064221208000000002
20260909	17	uniform_accepted	41.909317411454303	-13.150854359187855	15237	3146	0	0.039727375000000002
20260909	17	upward_scan	61.445815447867119	10.351515678124827	19508	4081	0	0.054672332999999997
20260909	18	uniform_accepted	33.515124713148282	-27.074464748577558	14964	3110	0	0.040230042000000001
20260909	18	upward_scan	65.543170877626409	12.533720635926294	18480	3843	0	0.051047166999999997
20260909	19	uniform_accepted	40.989096749877156	-8.7871248507908781	13346	2740	0	0.032490333000000003
20260909	19	upward_scan	76.667252279979635	20.301453234044516	22305	4654	0	0.059269791000000002
20260909	20	uniform_accepted	25.508532610107501	-34.334172881793805	12238	2562	0	0.032839917000000003
20260909	20	upward_scan	66.131595997476083	15.358203630664695	20320	4232	0	0.051080291
20260909	21	uniform_accepted	26.334247739616536	-23.828832048403417	11169	2290	0	0.027331042
20260909	21	upward_scan	74.105092274063111	18.312823912748446	22717	4744	0	0.06148025
20260909	22	uniform_accepted	35.542963860741757	-12.404557875128328	13085	2748	0	0.035090583000000002
20260909	22	upward_scan	68.919999232308783	14.233259452543511	22366	4649	0	0.066934875000000005
20260909	23	uniform_accepted	31.408125979900376	-18.597090427282033	13598	2816	0	0.037362582999999998
20260909	23	upward_scan	70.706505096250879	13.619039094575346	23801	4950	0	0.065726667000000003
20260909	24	uniform_accepted	25.869371846607624	-22.773157821217747	11540	2400	0	0.028273166999999998
20260909	24	upward_scan	50.192935051833544	4.9991952778660931	16698	3486	0	0.044806875000000003
20260909	25	uniform_accepted	24.166379577691053	-27.746316334466691	14436	2992	0	0.038759833
20260909	25	upward_scan	56.150722191731802	11.50975876390126	17859	3722	0	0.047884625
20260909	26	uniform_accepted	30.242813186574548	-19.053821099362899	10779	2281	0	0.027587250000000001
20260909	26	upward_scan	73.857971058054346	18.197730198619247	22500	4693	0	0.054986167000000002
20260909	27	uniform_accepted	35.757812585600178	-17.412360144274452	16084	3356	0	0.043101958000000003
20260909	27	upward_scan	58.844476655315056	11.940890230195535	17161	3569	0	0.041406917000000001
20260909	28	uniform_accepted	45.400329628096046	-7.2565297494751047	15946	3279	0	0.040398499999999997
20260909	28	upward_scan	71.933680461994868	15.974510540603704	22492	4685	0	0.061070167000000002
20260909	29	uniform_accepted	40.166083017747034	-8.704053809108931	15670	3270	0	0.043021457999999999
20260909	29	upward_scan	66.921126847369806	8.2070018239137852	21089	4386	0	0.057521583000000001
20260909	30	uniform_accepted	32.892248441274916	-17.733101937460145	14021	2880	0	0.033682583000000002
20260909	30	upward_scan	64.803747521323444	11.827754545360845	19915	4143	0	0.050330125000000003
20260909	31	uniform_accepted	31.045697294127987	-26.208289590227444	13096	2749	0	0.031975166999999999
20260909	31	upward_scan	92.248589214946406	20.753886094884589	30014	6244	0	0.077447249999999995
20260909	32	uniform_accepted	28.051528214416319	-26.546505982835285	13963	2876	0	0.035378
20260909	32	upward_scan	77.444415849007171	18.430865219315528	23834	4965	0	0.061814082999999999
20260909	33	uniform_accepted	25.77894152347319	-25.205876925157604	14079	2874	0	0.036188041999999997
20260909	33	upward_scan	54.698233639651107	7.1212424673561632	15001	3133	0	0.034589874999999999
20260909	34	uniform_accepted	23.614395524484188	-27.528479699675817	11195	2328	0	0.027849833000000001
20260909	34	upward_scan	65.63807343509292	10.019555125791053	18937	3946	0	0.049568666999999997
20260909	35	uniform_accepted	42.754941826080731	-13.668886528486951	17904	3698	0	0.043386709000000002
20260909	35	upward_scan	73.795646559925871	14.48575740160569	22478	4685	0	0.057769292
20260909	36	uniform_accepted	37.91509542623993	-11.495456732730414	12796	2707	0	0.032967625
20260909	36	upward_scan	55.611533441032712	10.060951441418636	17532	3655	0	0.047169000000000003
20260909	37	uniform_accepted	21.650593122770186	-28.684230802794492	11378	2389	0	0.029990375
20260909	37	upward_scan	74.990956138969068	18.510332178139027	21900	4542	0	0.055055667000000003
20260909	38	uniform_accepted	37.565019920464692	-10.220202427207496	15098	3139	0	0.039802583000000002
20260909	38	upward_scan	65.100854386993717	10.863642787838348	20977	4365	0	0.058453167
20260909	39	uniform_accepted	36.351545129764951	-16.656270806478879	14439	3069	0	0.039685125000000002
20260909	39	upward_scan	70.54889238548995	13.891822961572558	21127	4407	0	0.052866749999999997
20260909	40	uniform_accepted	34.354122424680241	-14.107002589317549	12589	2619	0	0.032071374999999999
20260909	40	upward_scan	74.998507744456461	17.693985531804731	21489	4482	0	0.053820541
20260909	41	uniform_accepted	32.898555335947492	-13.59278241239044	14542	3014	0	0.037843124999999998
20260909	41	upward_scan	92.294627835197673	26.379159873529595	28128	5845	0	0.073792374999999993
20260909	42	uniform_accepted	33.188593459379227	-17.332954858120303	13234	2773	0	0.035887083
20260909	42	upward_scan	65.350378004464602	17.220767030369185	21640	4519	0	0.058960375000000002
20260909	43	uniform_accepted	35.003299825650871	-12.915177484203124	13486	2796	0	0.034195875000000001
20260909	43	upward_scan	58.371414973500386	10.22554931519517	18544	3883	0	0.045247250000000003
20260909	44	uniform_accepted	38.851515655046924	-19.728273692368688	16662	3455	0	0.045308500000000002
20260909	44	upward_scan	61.893494021305777	6.9978353342645203	18583	3870	0	0.049139000000000002
20260909	45	uniform_accepted	27.699982651955104	-26.096255142424365	13017	2702	0	0.034692167000000003
20260909	45	upward_scan	68.73851921853668	13.847296730200185	19497	4064	0	0.042803792
20260909	46	uniform_accepted	23.699276162496322	-26.207704844789816	13117	2715	0	0.035585625000000003
20260909	46	upward_scan	78.424972606320367	16.374048034467908	24628	5150	0	0.065725875000000003
20260909	47	uniform_accepted	36.686515161735066	-15.657614827154678	14704	3094	0	0.037114000000000001
20260909	47	upward_scan	68.785599409550173	14.656479720274612	19869	4143	0	0.046366083000000002
20260909	48	uniform_accepted	32.933092156391361	-9.3946516897876666	12758	2676	0	0.034024582999999997
20260909	48	upward_scan	65.109631212951825	10.944420702220061	22191	4612	0	0.062323666999999999
20260909	49	uniform_accepted	40.211621009221908	-18.747412367330789	16340	3439	0	0.048002541000000003
20260909	49	upward_scan	78.809144452024853	19.673437052199009	24243	5051	0	0.064456250000000007
20260909	50	uniform_accepted	41.076454157672039	-7.4271359265856631	15465	3216	0	0.037502665999999997
20260909	50	upward_scan	77.293806325013435	19.311970682449754	24661	5125	0	0.06115425
20260909	51	uniform_accepted	27.843594628034349	-26.457468184965393	12383	2627	0	0.032908458000000002
20260909	51	upward_scan	57.29543715997994	8.5104422186461424	19777	4117	0	0.055878125000000001
20260909	52	uniform_accepted	30.330533432311569	-18.0948491359188	14028	2850	0	0.037634916999999997
20260909	52	upward_scan	59.400744836910569	10.205522276391276	19659	4091	0	0.052886209000000003
20260909	53	uniform_accepted	35.298806462636385	-17.150962017372311	13988	2940	0	0.038232083
20260909	53	upward_scan	63.928177242143462	14.051452477613303	20133	4172	0	0.054843000000000003
20260909	54	uniform_accepted	31.53697282152347	-17.398129035342677	11637	2446	0	0.029305332999999999
20260909	54	upward_scan	61.12240604035744	13.590564682691982	20031	4171	0	0.055641665999999999
20260909	55	uniform_accepted	37.248261491983477	-13.117811551524856	13914	2860	0	0.035140625000000002
20260909	55	upward_scan	75.288016113848698	19.921574970713873	24166	5037	0	0.065936207999999996
20260909	56	uniform_accepted	33.851599098027449	-15.592562731767782	14801	3040	0	0.039715459000000002
20260909	56	upward_scan	67.284181700912967	15.728900681269273	21909	4555	0	0.061903541999999999
20260909	57	uniform_accepted	37.890494376473939	-21.752960798459821	16894	3437	0	0.043090249999999997
20260909	57	upward_scan	65.183511798019964	12.629956271848384	19818	4130	0	0.049513500000000002
20260909	58	uniform_accepted	34.667590066397111	-14.45404471369852	14846	3048	0	0.038979082999999998
20260909	58	upward_scan	67.328469973538418	15.812734867984437	20189	4215	0	0.054086166999999997
20260909	59	uniform_accepted	36.621015607431616	-16.748522593039905	14483	2921	0	0.035587000000000001
20260909	59	upward_scan	69.76115251683045	17.986884555466297	20292	4245	0	0.048058834000000002
20260909	60	uniform_accepted	29.564681442422643	-18.587496361461113	13376	2750	0	0.032352625000000003
20260909	60	upward_scan	51.311160830157853	2.0608007545806517	15253	3188	0	0.037227834000000001
20260909	61	uniform_accepted	38.374062702229971	-11.682272228184802	12715	2673	0	0.032904208999999997
20260909	61	upward_scan	62.219818494199579	10.47997923397215	16659	3476	0	0.041144374999999997
20260909	62	uniform_accepted	17.356869402546117	-46.933674237452728	11113	2329	0	0.031629834000000003
20260909	62	upward_scan	76.300676742037155	14.305022849908076	25864	5380	0	0.076760875000000006
20260909	63	uniform_accepted	36.152355199048763	-10.495849780516934	15313	3181	0	0.039826291999999999
20260909	63	upward_scan	62.409820013760587	11.640274962574788	19191	3998	0	0.049428791
20260909	64	uniform_accepted	30.06649686553574	-22.087447632421089	11415	2405	0	0.028806791000000002
20260909	64	upward_scan	58.375174875532544	7.7986549744103106	18635	3898	0	0.047466332999999999
20260909	65	uniform_accepted	32.390738906469878	-28.613098586934942	12198	2505	0	0.031107040999999998
20260909	65	upward_scan	55.331188924893695	8.6858801802194581	17118	3579	0	0.042853415999999998
20260909	66	uniform_accepted	24.608725823833563	-23.063825981446943	11569	2390	0	0.027568624999999999
20260909	66	upward_scan	73.322691637654714	19.329912388808438	23193	4841	0	0.061432082999999998
20260909	67	uniform_accepted	32.711311282379768	-15.863758545912617	13774	2778	0	0.035416875
20260909	67	upward_scan	73.183548260525981	15.208294012095521	22798	4745	0	0.054773665999999999
20260909	68	uniform_accepted	37.365804652980522	-9.3952860615701788	15323	3164	0	0.042839250000000002
20260909	68	upward_scan	63.767015404470463	8.5752586919904914	20068	4186	0	0.070304624999999996
20260909	69	uniform_accepted	31.395958817693305	-26.400029517979032	11848	2426	0	0.043515667000000001
20260909	69	upward_scan	51.238272458932009	3.1662362253326362	15468	3233	0	0.039818874999999997
20260909	70	uniform_accepted	32.085300638343497	-18.921863529335816	12257	2474	0	0.028636417000000001
20260909	70	upward_scan	77.281580182910361	21.442776712667474	21133	4412	0	0.052108250000000002
20260909	71	uniform_accepted	29.24039372561916	-24.22984387141647	13478	2802	0	0.035061457999999997
20260909	71	upward_scan	79.964598372873084	13.794464047772916	24685	5143	0	0.067385125000000004
20260909	72	uniform_accepted	25.304251527354875	-24.620206656287671	10947	2273	0	0.027746625
20260909	72	upward_scan	71.480810833466776	15.815464668967763	21650	4520	0	0.055538125000000001
20260909	73	uniform_accepted	31.897699787769316	-18.462150999824445	14459	3034	0	0.036784125000000001
20260909	73	upward_scan	75.12620865594198	19.307923211509024	23359	4869	0	0.060619667000000002
20260909	74	uniform_accepted	36.207199301964074	-10.79131876763471	15874	3264	0	0.043369583000000003
20260909	74	upward_scan	65.409627178104429	10.143983891620547	18753	3911	0	0.045375249999999999
20260909	75	uniform_accepted	33.306008170949106	-19.344937044075859	13210	2773	0	0.037314083999999997
20260909	75	upward_scan	59.522319712439376	12.74853532943885	19409	4041	0	0.050354458999999997
20260909	76	uniform_accepted	41.35587668009132	-9.9229889231982575	17438	3593	0	0.046329583000000001
20260909	76	upward_scan	65.533152816579928	9.585732574298877	21993	4586	0	0.058215708999999997
20260909	77	uniform_accepted	40.587310304835007	-12.09209539358843	16305	3431	0	0.044093291999999999
20260909	77	upward_scan	71.282431016658521	12.096580906181792	23133	4820	0	0.060957791999999997
20260909	78	uniform_accepted	34.548904800476848	-9.6616115356483956	15804	3228	0	0.039574917000000001
20260909	78	upward_scan	56.144423457555625	6.964957022437984	16742	3509	0	0.041909124999999998
20260909	79	uniform_accepted	20.494385823720709	-37.316949120974947	12708	2613	0	0.034033915999999997
20260909	79	upward_scan	48.426191213246561	3.0129640278377554	15064	3146	0	0.038986541999999999
20260909	80	uniform_accepted	28.757521369198216	-26.234638956478317	13296	2779	0	0.037114292
20260909	80	upward_scan	76.204693051360437	21.378999746615701	22747	4735	0	0.057091250000000003
20260909	81	uniform_accepted	35.859960329078589	-8.8886719456420735	13772	2857	0	0.036640125000000003
20260909	81	upward_scan	66.35635614874414	18.001027666021692	20296	4238	0	0.053427584
20260909	82	uniform_accepted	48.253835880390945	-11.740918862146435	16474	3482	0	0.04658375
20260909	82	upward_scan	71.019026378168647	18.115706612410413	21114	4404	0	0.059406750000000001
20260909	83	uniform_accepted	35.412175218115628	-13.624088937667352	15995	3281	0	0.051295583999999998
20260909	83	upward_scan	58.529949715530385	9.0603209810412082	17857	3715	0	0.046918708000000003
20260909	84	uniform_accepted	40.539720845591731	-6.7507515704614214	16210	3407	0	0.042930250000000003
20260909	84	upward_scan	71.034703956553301	18.246106101044301	23423	4869	0	0.063330165999999993
20260909	85	uniform_accepted	39.291152475337469	-13.656405783467804	13401	2751	0	0.033942750000000001
20260909	85	upward_scan	67.305130066378027	13.252381585785509	20585	4297	0	0.053083999999999999
20260909	86	uniform_accepted	43.450184354163909	-11.448797536745312	15079	3069	0	0.038169124999999998
20260909	86	upward_scan	64.532066073550453	13.677081306523657	19781	4137	0	0.051459291999999997
20260909	87	uniform_accepted	36.491180136828504	-15.180276549164304	13332	2785	0	0.033842999999999998
20260909	87	upward_scan	80.603439517593102	19.732306255772933	24317	5086	0	0.060931582999999997
20260909	88	uniform_accepted	27.913340252230931	-23.020841091093704	11020	2268	0	0.027596709000000001
20260909	88	upward_scan	58.041314695681372	6.6055043407223923	19152	3995	0	0.053684250000000003
20260909	89	uniform_accepted	33.440101971191282	-20.930519240096139	12641	2645	0	0.032024583000000002
20260909	89	upward_scan	71.019002213084846	12.862047154786945	20744	4319	0	0.052696125000000003
20260909	90	uniform_accepted	38.901032309181119	-16.39695611371739	15221	3153	0	0.039490292000000003
20260909	90	upward_scan	55.524550060194002	9.050821587956392	16607	3460	0	0.070312583999999997
20260909	91	uniform_accepted	32.011591034470356	-19.320558217760968	11854	2451	0	0.054376082999999999
20260909	91	upward_scan	52.469693215124984	5.1318327234063688	17977	3752	0	0.050751207999999999
20260909	92	uniform_accepted	37.921515984336374	-9.0004392784527631	14519	3034	0	0.038929666000000002
20260909	92	upward_scan	57.931363556067318	6.6642305026533197	19046	3964	0	0.053305375000000002
20260909	93	uniform_accepted	40.441411466333108	-6.4877202734965334	16825	3491	0	0.047137749999999999
20260909	93	upward_scan	68.368316372729808	13.896000915592106	21051	4380	0	0.052634124999999997
20260909	94	uniform_accepted	33.676239719071141	-15.481136650238405	13437	2827	0	0.034470750000000001
20260909	94	upward_scan	77.819067229660718	21.900258653790065	25876	5395	0	0.071522666999999998
20260909	95	uniform_accepted	30.272045402440288	-24.58808404172078	12832	2675	0	0.033213208000000001
20260909	95	upward_scan	69.220734401861975	14.09685410537921	21166	4421	0	0.054176166999999997
20260909	96	uniform_accepted	29.510725007415019	-18.521923426099058	14734	3054	0	0.040172083999999997
20260909	96	upward_scan	59.902677989641745	9.0978512993532323	18168	3793	0	0.047629999999999999
20260909	97	uniform_accepted	28.527533320525837	-26.052385625093351	10648	2207	0	0.024219250000000001
20260909	97	upward_scan	72.380712465460249	17.551901362588346	23534	4907	0	0.064231250000000004
20260909	98	uniform_accepted	28.284243063846699	-29.344150430676432	14499	2986	0	0.036322874999999998
20260909	98	upward_scan	76.250039177564943	18.80162195032521	23273	4842	0	0.059597292000000003
20260909	99	uniform_accepted	27.265290285127193	-28.899919348802356	12743	2646	0	0.031592374999999999
20260909	99	upward_scan	67.466530981715721	13.174568978266317	22063	4588	0	0.098816417000000004
20260909	100	uniform_accepted	39.709406167111474	-11.96664702759006	13577	2797	0	0.052915249999999997
20260909	100	upward_scan	61.939707267772476	12.116380671697678	18630	3892	0	0.062470458
20260909	101	uniform_accepted	37.815671296322982	-17.274352504420673	17568	3608	0	0.047971624999999997
20260909	101	upward_scan	71.740915591091337	15.997824856477328	23924	4972	0	0.068947750000000002
20260909	102	uniform_accepted	29.490585750357653	-21.509108056631149	14805	3072	0	0.041215666999999997
20260909	102	upward_scan	67.29308551952073	15.648362653573663	20315	4231	0	0.055200041999999998
20260909	103	uniform_accepted	32.205188501636165	-12.921760287304554	16233	3337	0	0.043556208999999999
20260909	103	upward_scan	62.907125034257028	13.177981997513061	18668	3900	0	0.044999625000000001
20260909	104	uniform_accepted	31.692276153280968	-19.364895494004291	12111	2495	0	0.030167040999999999
20260909	104	upward_scan	73.445454238772214	16.342413790068615	23135	4818	0	0.060662000000000001
20260909	105	uniform_accepted	36.273539183969973	-6.1494793409435609	14200	2919	0	0.035032665999999997
20260909	105	upward_scan	63.282251451330005	12.930386243127559	19809	4144	0	0.055778915999999998
20260909	106	uniform_accepted	33.015630917121051	-13.274991331541056	13468	2774	0	0.035312000000000003
20260909	106	upward_scan	73.53320917528346	19.678177604285978	24521	5100	0	0.065587583000000005
20260909	107	uniform_accepted	31.17085283106525	-21.110949622905117	10366	2146	0	0.024112792000000001
20260909	107	upward_scan	64.348694336310473	7.6287687941046931	18005	3751	0	0.043870209
20260909	108	uniform_accepted	43.631657448447214	-3.898974459190546	17628	3681	0	0.045947208000000003
20260909	108	upward_scan	65.558230285296688	13.472068206916362	19601	4086	0	0.050496958000000002
20260909	109	uniform_accepted	36.839966597460069	-17.697593695661784	13760	2868	0	0.036285458
20260909	109	upward_scan	61.584085703592265	10.790479088126284	20564	4290	0	0.054083790999999999
20260909	110	uniform_accepted	35.286265979286995	-18.018043027404978	14631	3043	0	0.035231040999999998
20260909	110	upward_scan	74.014397793434384	18.132480225928834	22147	4626	0	0.055371999999999998
20260909	111	uniform_accepted	31.214333192562489	-15.81648537164941	13024	2687	0	0.034904999999999999
20260909	111	upward_scan	59.349654400461141	11.744003344168084	18262	3811	0	0.049218375000000002
20260909	112	uniform_accepted	28.257959289026378	-25.071498727408365	12944	2695	0	0.034489791999999998
20260909	112	upward_scan	55.695640421874174	10.792509950575253	18043	3751	0	0.048667457999999997
20260909	113	uniform_accepted	31.040929316318746	-17.755414885547182	13403	2803	0	0.033528000000000002
20260909	113	upward_scan	57.539087920798295	8.9207954924736246	17147	3573	0	0.044482208000000002
20260909	114	uniform_accepted	34.391318057403296	-12.721205616543099	14150	2968	0	0.036434374999999998
20260909	114	upward_scan	61.260788145472659	7.9244645004800178	19399	4027	0	0.047707125000000003
20260909	115	uniform_accepted	38.224427667760168	-16.985185800926619	15374	3216	0	0.042479125
20260909	115	upward_scan	56.374086051680628	9.1300118599064746	18003	3769	0	0.047409540999999999
20260909	116	uniform_accepted	25.640383132801151	-27.437237790015399	11672	2480	0	0.034182917
20260909	116	upward_scan	71.679239939149568	17.202011782314205	22190	4630	0	0.060056167000000001
20260909	117	uniform_accepted	28.677677273223061	-23.946161592959651	13441	2729	0	0.034742500000000003
20260909	117	upward_scan	58.14721434463717	9.108102222605142	19180	3985	0	0.052285333000000003
20260909	118	uniform_accepted	27.29231322408355	-24.947185487435675	12892	2721	0	0.034434666000000003
20260909	118	upward_scan	67.972429259044304	14.91618400516818	20593	4280	0	0.05720625
20260909	119	uniform_accepted	35.437562842638776	-17.940242442535641	15684	3299	0	0.044223790999999998
20260909	119	upward_scan	69.70698801422769	17.054509222728804	20640	4294	0	0.048613042000000002
20260909	120	uniform_accepted	35.435477032495484	-24.315576586406792	14907	3063	0	0.041627249999999998
20260909	120	upward_scan	68.014187516323219	12.558525934514094	22041	4582	0	0.058666749999999997
20260909	121	uniform_accepted	30.346248742772353	-27.220665136231258	15194	3205	0	0.043711874999999997
20260909	121	upward_scan	78.509560086309847	16.809189206103035	24411	5090	0	0.066137165999999997
20260909	122	uniform_accepted	28.91649966291968	-17.432575618111887	10701	2237	0	0.025870000000000001
20260909	122	upward_scan	83.821312560313118	22.649384382313606	27439	5723	0	0.077029291999999999
20260909	123	uniform_accepted	31.2810214546842	-20.649557909584058	14004	2897	0	0.036970584000000001
20260909	123	upward_scan	61.225842159489304	13.291312121595656	19755	4116	0	0.057571540999999997
20260909	124	uniform_accepted	33.196813194815761	-23.461004365925465	13223	2767	0	0.037095833000000002
20260909	124	upward_scan	82.128944493831384	23.364112817753952	25969	5414	0	0.075953667000000002
20260909	125	uniform_accepted	33.873192391929621	-25.27215363633054	13740	2818	0	0.040414541999999998
20260909	125	upward_scan	65.900603757349288	11.681165018943229	20614	4321	0	0.054158916000000001
20260909	126	uniform_accepted	30.607000437860506	-13.787828896136674	15029	3196	0	0.036325125
20260909	126	upward_scan	70.865384995080234	13.204149522294992	19198	3994	0	0.047325875000000003
20260909	127	uniform_accepted	39.093863965596334	-17.484636677618738	14381	2981	0	0.037478457999999999
20260909	127	upward_scan	66.472051046086492	14.881039935767348	22338	4639	0	0.060864707999999997
20260909	128	uniform_accepted	37.810613958976951	-15.163378658241648	13119	2759	0	0.035180957999999998
20260909	128	upward_scan	66.344349534186378	13.772186192895077	20077	4199	0	0.054272415999999997
20260909	129	uniform_accepted	36.691078520364449	-20.42331842050784	15490	3254	0	0.042549334000000001
20260909	129	upward_scan	74.64862019729722	20.13799025828272	23084	4804	0	0.058896999999999998
20260909	130	uniform_accepted	29.834864791822476	-22.90148011757173	14115	2948	0	0.036616999999999997
20260909	130	upward_scan	64.201436780474964	15.15380536368543	20915	4354	0	0.055897334
20260909	131	uniform_accepted	41.096397532281671	-9.8037315521640789	15295	3173	0	0.039747457999999999
20260909	131	upward_scan	62.004208886797763	12.879314408883815	20468	4272	0	0.054014291999999998
20260909	132	uniform_accepted	33.434943272012333	-14.64190951621425	13964	2935	0	0.036714083000000002
20260909	132	upward_scan	67.100877307125543	12.394658521686516	21291	4442	0	0.057860709000000003
20260909	133	uniform_accepted	34.757938074382693	-14.022507772051632	14724	3048	0	0.037085666000000003
20260909	133	upward_scan	62.963132339377658	15.617472638121422	19004	3946	0	0.050696959
20260909	134	uniform_accepted	38.159994315955629	-25.809675129626307	13993	2843	0	0.032830125000000002
20260909	134	upward_scan	64.492096308915094	15.965296771261878	21090	4405	0	0.060907833000000001
20260909	135	uniform_accepted	36.802161293826089	-13.068980482637196	14354	2975	0	0.039222667000000003
20260909	135	upward_scan	65.629029398440338	9.2447229458692597	20445	4267	0	0.052173292000000003
20260909	136	uniform_accepted	28.047334306172885	-18.669256278650035	11522	2430	0	0.031494167000000003
20260909	136	upward_scan	54.376167698835303	4.9692480514113937	16795	3502	0	0.046273500000000002
20260909	137	uniform_accepted	37.625083623611168	-12.33772096831717	14666	3063	0	0.038993417000000002
20260909	137	upward_scan	67.252124789535586	11.552862590979933	22676	4732	0	0.059827875000000003
20260909	138	uniform_accepted	33.802937350842797	-13.547904501506085	14025	2892	0	0.038627666999999997
20260909	138	upward_scan	58.808356140567831	11.527704550486305	17302	3618	0	0.0469655
20260909	139	uniform_accepted	29.709933199406596	-15.798140436895778	13647	2867	0	0.033242750000000001
20260909	139	upward_scan	64.003858518134123	13.772209375451846	19567	4079	0	0.055760667
20260909	140	uniform_accepted	27.609474532842828	-19.413833595414999	11129	2326	0	0.02928275
20260909	140	upward_scan	71.35699365650504	16.280558551028182	22767	4741	0	0.061170792000000002
20260909	141	uniform_accepted	23.776298543929116	-31.322861758492905	13694	2824	0	0.034562707999999998
20260909	141	upward_scan	70.165058420317692	19.313616787793261	20724	4316	0	0.056696292000000002
20260909	142	uniform_accepted	39.706707856970539	-13.761800496215674	13591	2869	0	0.037334332999999997
20260909	142	upward_scan	55.65074724351134	6.8610827965855936	17886	3736	0	0.044921541000000002
20260909	143	uniform_accepted	37.860251260302924	-8.8427553808238102	13474	2785	0	0.034563416999999999
20260909	143	upward_scan	56.571220059866263	9.1207636086191162	17304	3610	0	0.045943917000000001
20260909	144	uniform_accepted	29.428615139543947	-18.687553961886138	16153	3290	0	0.044089875000000001
20260909	144	upward_scan	58.935505592523796	12.302352369052947	19307	4020	0	0.049977500000000001
20260909	145	uniform_accepted	31.100231048185478	-15.601747964346981	13658	2858	0	0.035703541999999998
20260909	145	upward_scan	69.990395380614572	16.140895931942261	20586	4286	0	0.049697875000000002
20260909	146	uniform_accepted	28.19375612044869	-26.250096476974068	11825	2494	0	0.030156249999999999
20260909	146	upward_scan	75.325085945998921	20.215430310085384	24141	5030	0	0.065174124999999999
20260909	147	uniform_accepted	27.7427054283031	-23.576090214519816	12056	2548	0	0.030109708999999998
20260909	147	upward_scan	61.561355074771932	13.951703994616384	18663	3881	0	0.050478708999999997
20260909	148	uniform_accepted	48.931448901081438	-5.7639324913165524	17525	3698	0	0.044142458000000002
20260909	148	upward_scan	59.867854414747086	10.362003736179293	18887	3953	0	0.050078167
20260909	149	uniform_accepted	39.267049522111506	-13.389796504654415	14821	3100	0	0.038214999999999999
20260909	149	upward_scan	69.551049241085025	10.190110751273879	23130	4829	0	0.057044625000000002
